mfsu,sec,ssu,visit,seg,sss,rel,sex,age,marst,gedu_lvl,tedu_lvl,form_edu,pas,ind_pas,ocu_pas,ern_reg,ern_self,st,dc,relg,sg,hh_size,hhtype,hce_tot,weight,mpce,total_wage,is_employed,is_unemployed,is_domestic_duties,spousal_wage
23813,2,01,V1,1,4,2,2,35,2,01,01,0,93,,,0,0,10,32,2,3,6,3,8980,18672.29,1496.6666666666667,0,0,0,1,0.0
23813,2,02,V1,1,4,2,2,45,2,01,01,0,31,97001,911,6000,0,10,32,2,3,8,3,12047,18672.29,1505.875,6000,1,0,0,0.0
23814,2,01,V1,1,2,2,2,28,2,12,01,15,92,,,0,0,27,22,1,9,2,2,25333,87013.07,12666.5,0,0,0,1,16000.0
23814,2,01,V1,1,3,2,2,37,2,06,01,7,92,,,0,0,27,22,1,2,4,2,21700,33324.16,5425.0,0,0,0,1,25000.0
23814,2,01,V1,2,1,2,2,46,2,06,01,7,11,47735,522,0,0,27,22,1,9,5,1,30667,59242.94,6133.4,0,1,0,0,0.0
23814,2,01,V1,2,2,2,2,24,2,13,01,17,92,,,0,0,27,22,1,2,5,2,16267,140701.99,3253.4,0,0,0,1,15000.0
23814,2,01,V1,2,2,7,2,60,2,01,01,0,92,,,0,0,27,22,1,2,5,2,16267,140701.99,3253.4,0,0,0,1,15000.0
23815,2,01,V1,1,1,2,2,55,2,07,01,9,92,,,0,0,29,18,1,9,5,2,8317,14128.17,1663.4,0,0,0,1,0.0
23815,2,01,V1,1,2,2,2,36,2,11,08,13,92,,,0,0,29,18,3,9,3,2,7733,30905.37,2577.6666666666665,0,0,0,1,20000.0
23815,2,01,V1,2,1,2,2,36,2,08,01,10,31,55101,422,18000,0,29,18,1,9,3,3,7867,25607.31,2622.3333333333335,18000,1,0,0,0.0
23815,2,01,V1,2,2,2,2,24,2,13,01,17,92,,,0,0,29,18,1,9,3,1,11100,67108.81,3700.0,0,0,0,1,17000.0
23818,2,02,V1,1,1,2,2,58,2,06,01,5,92,,,0,0,01,14,2,9,6,1,11842,2386.9,1973.6666666666667,0,0,0,1,0.0
23818,2,02,V1,1,1,4,2,28,2,13,01,17,92,,,0,0,01,14,2,9,6,1,11842,2386.9,1973.6666666666667,0,0,0,1,0.0
23818,2,01,V1,1,2,2,2,47,2,01,01,0,92,,,0,4500,01,14,2,9,4,1,8492,1825.28,2123.0,4500,0,0,1,23500.0
23818,2,02,V1,1,2,2,2,58,2,01,01,0,92,,,0,0,01,14,2,9,5,1,12035,1825.28,2407.0,0,0,0,1,0.0
23818,2,02,V1,1,2,4,2,25,2,10,01,12,92,,,0,0,01,14,2,9,5,1,12035,1825.28,2407.0,0,0,0,1,0.0
23818,2,01,V1,1,3,2,2,54,2,05,01,4,92,,,0,0,01,14,2,9,6,1,12892,1474.26,2148.6666666666665,0,0,0,1,0.0
23818,2,01,V1,1,3,4,2,34,2,06,01,5,92,,,0,4500,01,14,2,9,6,1,12892,1474.26,2148.6666666666665,4500,0,0,1,0.0
23818,2,02,V1,1,3,2,2,43,2,07,01,8,92,,,0,0,01,14,2,9,4,1,9117,1474.26,2279.25,0,0,0,1,19500.0
23818,2,01,V1,1,4,2,2,40,2,05,01,4,92,,,0,3500,01,14,2,9,7,1,11942,1263.65,1706.0,3500,0,0,1,12500.0
23818,2,02,V1,1,4,2,2,24,2,01,01,0,92,,,0,0,01,14,2,9,3,3,6550,1263.65,2183.3333333333335,0,0,0,1,0.0
23820,2,01,V1,1,1,1,2,47,2,10,01,13,94,,,0,0,28,10,2,3,3,2,11275,6730.73,3758.3333333333335,0,0,0,0,0.0
23820,2,01,V1,1,2,2,2,33,2,08,01,10,92,,,0,0,28,10,2,3,5,2,11083,19182.57,2216.6,0,0,0,1,16000.0
23820,2,02,V1,1,2,1,2,41,2,07,01,9,11,14105,753,0,10000,28,10,2,3,4,1,9767,19182.57,2441.75,10000,1,0,0,0.0
23820,2,01,V1,1,3,2,2,60,2,06,01,5,92,,,0,0,28,10,1,9,2,2,6842,14134.52,3421.0,0,0,0,1,15000.0
23820,2,02,V1,1,3,1,2,43,2,07,01,8,93,,,0,0,28,10,2,3,3,3,11233,14134.52,3744.3333333333335,0,0,0,1,0.0
23820,2,02,V1,1,4,1,2,52,2,01,01,0,94,,,0,0,28,10,2,3,3,9,8075,11778.77,2691.6666666666665,0,0,0,0,0.0
23831,2,01,V1,1,1,2,2,49,2,12,01,15,92,,,0,0,22,10,1,9,4,2,11117,12579.13,2779.25,0,0,0,1,80000.0
23831,2,02,V1,1,1,2,2,55,2,10,01,12,92,,,0,0,22,10,2,9,6,1,9700,12579.13,1616.6666666666667,0,0,0,1,15000.0
23831,2,02,V1,1,1,4,2,30,2,08,01,11,92,,,0,0,22,10,2,9,6,1,9700,12579.13,1616.6666666666667,0,0,0,1,15000.0
23831,2,03,V1,1,1,2,2,43,2,08,01,10,92,,,0,0,22,10,1,9,4,2,10417,12579.13,2604.25,0,0,0,1,75000.0
23831,2,01,V1,1,2,2,2,60,2,13,01,17,31,85211,233,65000,0,22,10,1,9,2,2,11092,13689.06,5546.0,65000,1,0,0,0.0
23832,2,01,V1,1,1,2,2,59,2,01,01,0,92,,,0,0,23,25,1,3,9,2,16958,16438.05,1884.2222222222222,0,0,0,1,0.0
23832,2,01,V1,1,1,4,2,34,2,08,01,10,92,,,0,0,23,25,1,3,9,2,16958,16438.05,1884.2222222222222,0,0,0,1,0.0
23832,2,01,V1,1,1,4,2,24,2,07,01,9,92,,,0,0,23,25,1,3,9,2,16958,16438.05,1884.2222222222222,0,0,0,1,0.0
23832,2,02,V1,1,1,2,2,44,2,01,01,0,92,,,0,0,23,25,1,3,5,1,16217,16438.05,3243.4,0,0,0,1,18000.0
23832,2,02,V1,1,2,2,2,41,2,13,01,17,92,,,0,0,23,25,1,9,3,2,17958,19177.72,5986.0,0,0,0,1,42000.0
23832,2,01,V1,1,3,2,2,40,2,13,01,17,92,,,0,0,23,25,1,3,4,1,11375,26848.81,2843.75,0,0,0,1,20000.0
23832,2,01,V1,1,4,1,2,32,2,07,01,9,92,,,0,0,23,25,1,3,4,9,13500,13698.37,3375.0,0,0,0,1,0.0
23832,2,02,V1,1,4,2,2,28,2,07,01,9,92,,,0,0,23,25,1,2,4,1,14417,13698.37,3604.25,0,0,0,1,22000.0
23834,2,01,V1,1,1,2,2,36,2,12,01,15,31,84119,411,23500,0,25,03,1,9,5,2,24408,8011.98,4881.6,23500,1,0,0,31600.0
23834,2,01,V1,1,4,2,2,59,2,10,01,12,92,,,0,0,25,03,3,1,2,2,26850,8570.96,13425.0,0,0,0,1,29200.0
23834,2,01,V1,2,1,2,2,47,2,12,01,15,92,,,0,0,25,03,1,9,3,2,30037,15651.32,10012.333333333334,0,0,0,1,40000.0
23834,2,01,V1,2,2,2,2,49,2,12,01,15,92,,,0,0,25,03,1,9,2,2,28303,14906.02,14151.5,0,0,0,1,30000.0
23834,2,01,V1,2,4,2,2,32,2,12,01,15,92,,,0,0,25,03,1,3,3,2,30878,15651.32,10292.666666666666,0,0,0,1,45000.0
23839,2,01,V1,1,1,2,2,47,2,13,01,17,92,,,0,0,29,15,1,3,3,1,32250,16621.83,10750.0,0,0,0,1,130000.0
23839,2,02,V1,1,1,2,2,39,2,10,01,12,92,,,0,0,29,15,1,3,4,2,16517,16621.83,4129.25,0,0,0,1,31000.0
23839,2,01,V1,1,2,2,2,31,2,11,09,12,92,,,0,0,29,15,1,9,5,1,12250,27994.67,2450.0,0,0,0,1,26000.0
23843,2,01,V1,1,1,2,2,60,2,07,01,8,92,,,0,0,08,21,1,9,10,1,32667,16241.32,3266.7,0,0,0,1,42000.0
23843,2,01,V1,1,1,4,2,38,2,13,01,17,92,,,0,0,08,21,1,9,10,1,32667,16241.32,3266.7,0,0,0,1,42000.0
23843,2,01,V1,1,1,4,2,29,2,12,01,15,92,,,0,0,08,21,1,9,10,1,32667,16241.32,3266.7,0,0,0,1,42000.0
23843,2,02,V1,1,1,2,2,41,2,10,01,12,92,,,0,0,08,21,1,9,4,1,21333,16241.32,5333.25,0,0,0,1,30000.0
23843,2,01,V1,1,2,4,2,28,2,12,01,15,92,,,0,0,08,21,1,9,4,1,15453,9338.76,3863.25,0,0,0,1,0.0
23843,2,02,V1,1,2,8,2,28,2,11,09,15,92,,,0,0,08,21,1,2,6,2,12540,9338.76,2090.0,0,0,0,1,0.0
23843,2,01,V1,1,3,2,2,41,2,07,01,8,92,,,0,0,08,21,1,9,3,1,19917,13805.12,6639.0,0,0,0,1,35000.0
23843,2,01,V1,1,4,2,2,40,2,06,01,5,31,10750,512,8000,0,08,21,1,2,7,1,11917,8932.73,1702.4285714285713,8000,1,0,0,11000.0
23852,2,01,V1,1,1,4,2,38,2,12,01,15,92,,,0,0,27,04,1,3,6,1,10948,15168.39,1824.6666666666667,0,0,0,1,0.0
23852,2,02,V1,1,1,2,2,40,2,08,01,10,11,96020,514,0,12000,27,04,1,3,4,1,10831,15168.39,2707.75,12000,1,0,0,15000.0
23852,2,01,V1,1,2,2,2,45,2,01,01,0,92,,,0,0,27,04,2,9,4,1,9762,17877.04,2440.5,0,0,0,1,9000.0
23852,2,02,V1,1,2,2,2,23,2,10,01,12,92,,,0,0,27,04,2,9,2,1,9637,17877.04,4818.5,0,0,0,1,10000.0
23852,2,01,V1,1,3,2,2,50,2,05,01,4,51,01118,921,0,0,27,04,1,9,4,3,9772,20585.68,2443.0,0,1,0,0,0.0
23852,2,02,V1,1,3,2,2,22,2,10,01,12,92,,,0,0,27,04,1,3,4,2,10858,20585.68,2714.5,0,0,0,1,9000.0
23852,2,01,V1,1,4,2,2,43,2,01,01,0,51,41001,931,0,0,27,04,2,9,4,1,9616,18960.49,2404.0,0,1,0,0,15000.0
23852,2,02,V1,1,4,2,2,58,2,06,01,6,51,01118,921,0,0,27,04,1,3,6,3,9894,18960.49,1649.0,0,1,0,0,0.0
23852,2,02,V1,1,4,4,2,30,2,07,01,8,51,01118,921,0,0,27,04,1,3,6,3,9894,18960.49,1649.0,0,1,0,0,0.0
23855,2,01,V1,1,1,2,2,41,2,10,01,14,11,14105,753,0,4000,27,25,1,9,4,2,16333,29135.69,4083.25,4000,1,0,0,17000.0
23855,2,02,V1,1,1,2,2,40,2,10,01,13,92,,,0,0,27,25,1,2,4,2,26967,29135.69,6741.75,0,0,0,1,50000.0
23855,2,01,V1,1,2,4,2,32,2,13,01,17,81,,,0,0,27,25,1,2,5,2,21417,49946.89,4283.4,0,0,1,0,0.0
23855,2,01,V1,1,2,3,2,33,2,13,01,17,31,28140,821,20000,0,27,25,1,2,5,2,21417,49946.89,4283.4,20000,1,0,0,0.0
23855,2,02,V1,1,2,2,2,30,2,10,01,12,11,14105,753,0,5000,27,25,1,9,3,1,21500,49946.89,7166.666666666667,5000,1,0,0,35000.0
23855,2,01,V1,1,4,2,2,40,2,12,01,15,92,,,0,0,27,25,1,9,5,2,32467,12486.72,6493.4,0,0,0,1,35000.0
23855,2,02,V1,1,4,2,2,48,2,07,01,7,92,,,0,0,27,25,1,2,3,2,10858,12486.72,3619.3333333333335,0,0,0,1,13000.0
23859,2,01,V1,1,1,1,2,38,2,12,01,15,31,85101,234,7000,0,10,28,1,3,7,2,18250,5640.6,2607.1428571428573,7000,1,0,0,35000.0
23859,2,01,V1,1,1,7,2,60,2,01,01,0,93,,,0,0,10,28,1,3,7,2,18250,5640.6,2607.1428571428573,0,0,0,1,35000.0
23859,2,02,V1,1,1,2,2,37,2,08,01,10,21,47211,522,0,0,10,28,1,9,6,1,11417,5640.6,1902.8333333333333,0,1,0,0,16000.0
23859,2,01,V1,1,2,2,2,37,2,07,01,8,92,,,0,0,10,28,1,3,5,1,12917,16569.26,2583.4,0,0,0,1,18000.0
23859,2,02,V1,1,2,2,2,60,2,01,01,0,93,,,0,0,10,28,2,3,10,1,12667,16569.26,1266.7,0,0,0,1,0.0
23859,2,02,V1,1,2,4,2,37,2,01,01,0,92,,,0,0,10,28,2,3,10,1,12667,16569.26,1266.7,0,0,0,1,0.0
23859,2,02,V1,1,2,4,2,25,2,07,01,8,92,,,0,0,10,28,2,3,10,1,12667,16569.26,1266.7,0,0,0,1,0.0
23859,2,01,V1,1,3,2,2,37,2,01,01,0,93,,,0,0,10,28,2,3,5,1,11083,9871.05,2216.6,0,0,0,1,13000.0
23859,2,02,V1,1,3,2,2,32,2,01,01,0,93,,,0,0,10,28,1,3,5,1,9833,9871.05,1966.6,0,0,0,1,15000.0
23859,2,01,V1,1,4,2,2,30,2,01,01,0,93,,,0,0,10,28,2,3,4,3,8167,32433.44,2041.75,0,0,0,1,0.0
23859,2,02,V1,1,4,2,2,22,2,01,01,0,92,,,0,0,10,28,1,3,2,1,8250,32433.44,4125.0,0,0,0,1,10000.0
23881,2,01,V1,1,1,2,2,39,2,01,01,0,31,97001,911,4000,0,27,22,1,2,5,2,18167,28841.69,3633.4,4000,1,0,0,30000.0
23881,2,01,V1,1,1,3,2,23,2,12,01,15,92,,,0,0,27,22,1,2,5,2,18167,28841.69,3633.4,0,0,0,1,30000.0
23881,2,02,V1,1,1,2,2,60,2,12,01,15,94,,,0,0,27,22,1,9,3,2,21117,28841.69,7039.0,0,0,0,0,35000.0
23881,2,01,V1,1,3,2,2,35,2,12,01,15,92,,,0,0,27,22,2,9,5,1,21167,10071.7,4233.4,0,0,0,1,40000.0
23881,2,02,V1,1,4,2,2,50,2,01,01,0,92,,,0,0,27,22,3,9,7,1,22750,17854.38,3250.0,0,0,0,1,0.0
23881,2,02,V1,1,4,4,2,23,2,07,01,9,92,,,0,0,27,22,3,9,7,1,22750,17854.38,3250.0,0,0,0,1,0.0
23884,2,01,V1,1,1,2,2,42,2,12,01,15,92,,,0,0,29,18,1,9,3,2,13317,30139.5,4439.0,0,0,0,1,55000.0
23884,2,01,V1,1,2,2,2,30,2,08,01,10,92,,,0,0,29,18,1,3,4,2,9267,44204.6,2316.75,0,0,0,1,16000.0
23884,2,02,V1,1,2,2,2,28,2,12,03,16,31,62099,241,40000,0,29,18,1,9,2,2,17850,44204.6,8925.0,40000,1,0,0,50000.0
23888,2,02,V1,1,1,2,2,36,2,13,01,17,92,,,0,0,30,01,1,3,5,2,35993,4918.41,7198.6,0,0,0,1,62000.0
23888,2,01,V1,1,2,4,2,42,2,12,16,17,92,,,0,0,30,01,1,9,4,2,31772,6323.67,7943.0,0,0,0,1,0.0
23888,2,01,V1,1,3,2,2,50,2,07,01,9,92,,,0,0,30,01,1,3,4,1,20075,3513.15,5018.75,0,0,0,1,32000.0
23888,2,02,V1,1,3,2,2,42,2,08,01,11,31,14105,753,10000,0,30,01,1,3,3,1,17137,3513.15,5712.333333333333,10000,1,0,0,14500.0
23893,2,01,V1,1,1,2,2,58,2,08,01,12,92,,,0,0,32,07,3,9,6,2,38833,11263.59,6472.166666666667,0,0,0,1,19000.0
23893,2,01,V1,1,1,4,2,30,2,13,16,19,92,,,0,0,32,07,3,9,6,2,38833,11263.59,6472.166666666667,0,0,0,1,19000.0
23893,2,02,V1,1,1,2,2,47,2,10,01,14,92,,,0,0,32,07,3,9,4,1,33250,11263.59,8312.5,0,0,0,1,50000.0
23893,2,01,V1,1,2,4,2,42,2,12,01,15,31,86909,241,15000,0,32,07,3,9,3,2,13883,14481.76,4627.666666666667,15000,1,0,0,0.0
23893,2,02,V1,1,2,2,2,39,2,12,01,17,11,85491,234,0,12000,32,07,3,9,4,1,24250,14481.76,6062.5,12000,1,0,0,30000.0
23893,2,01,V1,1,3,2,2,51,2,07,01,10,92,,,0,0,32,07,1,3,3,1,22883,6972.7,7627.666666666667,0,0,0,1,20000.0
23893,2,02,V1,1,3,2,2,53,2,07,01,9,92,,,0,0,32,07,1,3,3,2,18250,6972.7,6083.333333333333,0,0,0,1,0.0
23893,2,01,V1,1,4,2,2,60,2,07,01,8,92,,,0,0,32,07,3,9,2,1,15417,13409.04,7708.5,0,0,0,1,2000.0
23893,2,02,V1,1,4,1,2,55,2,06,01,5,94,,,0,0,32,07,1,3,1,9,5063,13409.04,5063.0,0,0,0,0,0.0
23895,2,01,V1,1,1,2,2,43,2,12,01,15,92,,,0,0,03,07,4,9,5,1,27625,35990.06,5525.0,0,0,0,1,60000.0
23895,2,02,V1,1,1,2,2,55,2,08,01,10,92,,,0,0,03,07,4,9,3,1,38867,35990.06,12955.666666666666,0,0,0,1,40000.0
23895,2,01,V1,1,2,2,2,25,2,12,01,15,92,,,0,0,03,07,1,2,3,2,12208,11643.84,4069.3333333333335,0,0,0,1,15000.0
23895,2,02,V1,1,2,2,2,36,2,12,01,15,92,,,0,0,03,07,4,9,4,1,29967,11643.84,7491.75,0,0,0,1,50000.0
23895,2,01,V1,1,3,4,2,32,2,01,01,0,92,,,0,0,03,07,1,9,6,2,12008,4234.13,2001.3333333333333,0,0,0,1,0.0
23895,2,02,V1,1,3,2,2,50,2,01,01,0,31,15121,753,6000,0,03,07,1,3,3,2,13408,4234.13,4469.333333333333,6000,1,0,0,12000.0
23895,2,01,V1,1,4,1,2,41,2,01,01,0,31,97001,911,12000,0,03,07,1,2,3,2,10042,10056.05,3347.3333333333335,12000,1,0,0,0.0
23896,2,01,V1,1,1,2,2,58,2,08,01,10,92,,,0,0,28,08,1,3,4,2,15085,6554.54,3771.25,0,0,0,1,75800.0
23896,2,02,V1,1,1,2,2,40,2,08,01,10,11,14105,753,0,15000,28,08,1,9,5,2,13192,6554.54,2638.4,15000,1,0,0,54800.0
23896,2,01,V1,1,2,2,2,56,2,05,01,2,21,56101,522,0,0,28,08,1,9,5,2,13205,20756.05,2641.0,0,1,0,0,11500.0
23896,2,01,V1,1,2,4,2,29,2,10,01,12,31,47110,522,10000,0,28,08,1,9,5,2,13205,20756.05,2641.0,10000,1,0,0,11500.0
23896,2,02,V1,1,2,2,2,30,2,08,01,10,92,,,0,0,28,08,1,3,3,3,10823,20756.05,3607.6666666666665,0,0,0,1,0.0
23896,2,02,V1,1,3,2,2,36,2,01,01,0,31,01412,612,6500,0,28,08,1,3,3,2,9417,7646.97,3139.0,6500,1,0,0,8500.0
23921,2,01,V1,1,1,2,2,50,2,12,06,16,92,,,0,0,34,02,1,3,3,1,41667,3655.81,13889.0,0,0,0,1,80000.0
23921,2,01,V1,1,2,2,2,24,2,13,01,18,31,85102,233,7500,0,34,02,1,3,3,1,15967,4103.46,5322.333333333333,7500,1,0,0,10000.0
23921,2,02,V1,1,2,2,2,34,2,13,06,18,92,,,0,0,34,02,1,3,5,1,11423,4103.46,2284.6,0,0,0,1,15000.0
23921,2,01,V1,1,3,2,2,58,2,06,01,7,92,,,0,0,34,02,1,3,2,2,3717,2573.99,1858.5,0,0,0,1,15000.0
23921,2,02,V1,1,3,4,2,31,2,07,01,9,92,,,0,0,34,02,1,3,5,2,18967,2573.99,3793.4,0,0,0,1,0.0
23931,2,01,V1,1,1,2,2,58,2,01,01,0,92,,,0,0,01,14,2,9,6,1,13467,3049.7,2244.5,0,0,0,1,15000.0
23931,2,02,V1,1,1,2,2,47,2,08,01,11,92,,,0,0,01,14,2,9,6,3,11850,3049.7,1975.0,0,0,0,1,0.0
23931,2,01,V1,1,2,4,2,42,2,07,01,8,92,,,0,0,01,14,2,9,8,2,18783,1887.91,2347.875,0,0,0,1,0.0
23931,2,01,V1,1,2,4,2,28,2,12,01,16,92,,,0,0,01,14,2,9,8,2,18783,1887.91,2347.875,0,0,0,1,0.0
23931,2,02,V1,1,2,2,2,53,2,01,01,0,92,,,0,0,01,14,2,9,6,1,10783,1887.91,1797.1666666666667,0,0,0,1,10000.0
23931,2,01,V1,1,3,2,2,43,2,07,01,8,92,,,0,0,01,14,2,9,5,1,11417,1597.46,2283.4,0,0,0,1,13500.0
23931,2,02,V1,1,3,2,2,57,2,01,01,0,92,,,0,0,01,14,2,9,3,9,8100,1597.46,2700.0,0,0,0,1,0.0
23931,2,01,V1,1,4,2,2,46,2,01,01,0,92,,,0,0,01,14,2,9,3,1,7667,435.67,2555.6666666666665,0,0,0,1,13000.0
23934,2,01,V1,1,1,2,2,41,2,13,01,17,31,85302,231,30000,0,33,01,1,3,5,1,20953,30771.23,4190.6,30000,1,0,0,25000.0
23934,2,02,V1,1,1,2,2,38,2,12,01,15,92,,,0,0,33,01,1,3,4,2,15870,30771.23,3967.5,0,0,0,1,45000.0
23935,2,01,V1,1,1,2,2,35,2,10,01,12,92,,,0,0,36,12,1,3,6,2,27517,22884.08,4586.166666666667,0,0,0,1,35000.0
23935,2,02,V1,1,1,2,2,45,2,06,01,7,92,,,0,0,36,12,1,2,5,2,13325,22884.08,2665.0,0,0,0,1,0.0
23935,2,01,V1,1,2,2,2,30,2,11,01,13,31,86100,222,10000,0,36,12,1,2,4,2,14467,28332.67,3616.75,10000,1,0,0,15000.0
23935,2,02,V1,1,2,2,2,30,2,10,01,12,92,,,0,0,36,12,1,2,4,3,8042,28332.67,2010.5,0,0,0,1,0.0
23935,2,01,V1,1,4,2,2,33,2,06,01,5,92,,,0,0,36,12,2,3,4,1,19325,19614.93,4831.25,0,0,0,1,16500.0
23936,2,01,V1,1,1,2,2,45,2,01,01,0,92,,,0,0,05,12,1,9,5,2,13083,450.08,2616.6,0,0,0,1,35000.0
23936,2,02,V1,1,1,2,2,48,2,06,01,5,92,,,0,0,05,12,2,3,5,1,13883,450.08,2776.6,0,0,0,1,30000.0
23936,2,02,V1,1,1,8,2,45,2,08,01,10,92,,,0,0,05,12,2,3,5,1,13883,450.08,2776.6,0,0,0,1,30000.0
23936,2,01,V1,1,2,2,2,34,2,10,01,12,92,,,0,0,05,12,1,9,5,2,11250,731.38,2250.0,0,0,0,1,9100.0
23936,2,02,V1,1,2,2,2,48,2,06,01,5,92,,,0,0,05,12,1,9,6,2,12750,731.38,2125.0,0,0,0,1,8000.0
23936,2,01,V1,1,4,2,2,37,2,07,01,8,92,,,0,0,05,12,1,9,5,2,12050,393.82,2410.0,0,0,0,1,8000.0
23940,2,01,V1,1,1,2,2,47,2,06,01,5,92,,,0,0,32,06,2,3,7,2,25378,18884.02,3625.4285714285716,0,0,0,1,10000.0
23940,2,01,V1,1,1,4,2,26,2,10,01,12,92,,,0,0,32,06,2,3,7,2,25378,18884.02,3625.4285714285716,0,0,0,1,10000.0
23940,2,02,V1,1,1,4,2,37,2,07,01,10,92,,,0,0,32,06,2,3,7,2,14071,18884.02,2010.142857142857,0,0,0,1,0.0
23940,2,01,V1,1,2,4,2,33,2,10,01,12,92,,,0,0,32,06,2,3,6,1,13537,22381.06,2256.1666666666665,0,0,0,1,0.0
23940,2,01,V1,1,3,2,2,58,2,07,01,10,92,,,0,0,32,06,2,3,3,1,12217,30773.96,4072.3333333333335,0,0,0,1,8000.0
23940,2,02,V1,1,3,2,2,51,2,01,01,0,92,,,0,0,32,06,1,2,3,1,13167,30773.96,4389.0,0,0,0,1,4500.0
23940,2,01,V1,1,4,2,2,43,2,07,01,10,92,,,0,0,32,06,2,3,3,1,10529,24129.58,3509.6666666666665,0,0,0,1,12000.0
23942,2,01,V1,1,1,2,2,58,2,08,01,11,92,,,0,0,27,09,1,3,4,1,9888,22500.83,2472.0,0,0,0,1,15000.0
23942,2,02,V1,1,1,2,2,50,2,08,01,10,92,,,0,0,27,09,6,2,4,1,8146,22500.83,2036.5,0,0,0,1,8000.0
23942,2,01,V1,1,2,2,2,38,2,13,01,17,92,,,0,0,27,09,1,3,4,1,16583,14400.53,4145.75,0,0,0,1,40000.0
23942,2,02,V1,1,2,2,2,31,2,12,01,15,92,,,0,0,27,09,6,2,3,2,13667,14400.53,4555.666666666667,0,0,0,1,15000.0
23942,2,01,V1,1,3,4,2,40,2,13,01,17,92,,,0,0,27,09,6,2,5,1,9542,4950.18,1908.4,0,0,0,1,0.0
23942,2,02,V1,1,4,2,2,32,2,07,01,9,92,,,0,0,27,09,1,3,3,1,10125,13950.51,3375.0,0,0,0,1,11500.0
23948,2,02,V1,1,1,2,2,45,2,07,01,9,92,,,0,0,24,08,1,9,4,2,19958,609.87,4989.5,0,0,0,1,45000.0
23948,2,01,V1,1,2,2,2,49,2,07,01,9,92,,,0,0,24,08,1,9,7,1,25750,609.87,3678.5714285714284,0,0,0,1,15000.0
23948,2,01,V1,1,2,4,2,30,2,10,01,12,92,,,0,1200,24,08,1,9,7,1,25750,609.87,3678.5714285714284,1200,0,0,1,15000.0
23948,2,02,V1,1,2,2,2,44,2,06,01,6,92,,,0,1200,24,08,2,3,3,1,16500,609.87,5500.0,1200,0,0,1,15000.0
23950,2,01,V1,1,1,2,2,48,2,01,01,0,92,,,0,0,24,14,1,2,6,1,20383,20230.36,3397.1666666666665,0,0,0,1,34500.0
23950,2,01,V1,1,2,2,2,37,2,13,14,18,92,,,0,0,24,14,1,2,3,2,16333,29425.98,5444.333333333333,0,0,0,1,25000.0
23950,2,02,V1,1,2,2,2,49,2,06,01,5,31,24319,932,12300,0,24,14,1,3,7,2,20612,29425.98,2944.5714285714284,12300,1,0,0,13700.0
23950,2,02,V1,1,2,4,2,26,2,07,01,8,92,,,0,0,24,14,1,3,7,2,20612,29425.98,2944.5714285714284,0,0,0,1,13700.0
23950,2,01,V1,1,3,2,2,35,2,07,01,10,92,,,0,0,24,14,1,2,6,2,16963,34023.79,2827.1666666666665,0,0,0,1,24800.0
23950,2,02,V1,1,3,2,2,39,2,07,01,8,92,,,0,0,24,14,1,2,3,1,12305,34023.79,4101.666666666667,0,0,0,1,22000.0
23950,2,01,V1,1,4,2,2,28,2,01,01,0,21,47212,521,0,0,24,14,1,3,5,1,8567,51495.46,1713.4,0,1,0,0,15000.0
23950,2,02,V1,1,4,4,2,25,2,07,01,8,31,32112,818,9500,0,24,14,1,3,3,2,10092,51495.46,3364.0,9500,1,0,0,0.0
23952,2,01,V1,1,1,2,2,38,2,06,01,5,92,,,0,0,36,23,2,3,5,1,14583,36133.82,2916.6,0,0,0,1,15500.0
23952,2,02,V1,1,1,2,2,56,2,08,01,10,92,,,0,0,36,23,1,9,4,2,39458,36133.82,9864.5,0,0,0,1,0.0
23952,2,01,V1,1,2,4,2,30,2,12,01,15,92,,,0,0,36,23,2,9,5,2,33888,17854.36,6777.6,0,0,0,1,25000.0
23952,2,02,V1,1,2,2,2,47,2,10,01,12,92,,,0,0,36,23,2,3,2,2,39917,17854.36,19958.5,0,0,0,1,65500.0
23952,2,01,V1,1,3,2,2,38,2,01,01,0,92,,,0,0,36,23,2,3,7,1,33833,4251.04,4833.285714285715,0,0,0,1,45500.0
23952,2,01,V1,1,4,2,2,35,2,07,01,8,92,,,0,0,36,23,2,3,3,2,10125,15728.84,3375.0,0,0,0,1,9000.0
23952,2,02,V1,1,4,2,2,39,2,07,01,8,92,,,0,0,36,23,2,3,6,1,13350,15728.84,2225.0,0,0,0,1,18500.0
23954,2,01,V1,1,1,2,2,45,2,08,01,10,92,,,0,0,24,07,1,3,4,1,20375,67323.09,5093.75,0,0,0,1,40000.0
23954,2,02,V1,1,1,2,2,43,2,12,01,15,31,74109,216,35000,0,24,07,1,9,5,2,23458,67323.09,4691.6,35000,1,0,0,65000.0
23954,2,01,V1,1,2,2,2,31,2,12,01,15,92,,,0,0,24,07,5,9,2,1,15042,27334.19,7521.0,0,0,0,1,30000.0
23954,2,02,V1,1,2,1,2,43,2,07,01,9,92,,,0,0,24,07,1,9,3,1,15917,27334.19,5305.666666666667,0,0,0,1,20000.0
23954,2,01,V1,1,3,2,2,56,2,08,01,10,92,,,0,0,24,07,1,9,3,2,19250,10123.77,6416.666666666667,0,0,0,1,0.0
23954,2,02,V1,1,3,2,2,45,2,13,01,17,92,,,0,0,24,07,1,9,4,1,15833,10123.77,3958.25,0,0,0,1,18000.0
